timestamp,operating_mode,event_ground_truth,flow_in,flow_out,P_st1,P_st2,P_st3,P_st4,P_st5,P_st6
165.5,Ramping,RAMP,502.89,502.07,49.944,41.848,33.885,25.69,17.669,9.59
165.6,Ramping,RAMP,502.7,502.01,50.025,41.984,33.729,25.593,17.615,9.72
165.7,Ramping,RAMP,503.66,502.28,50.162,42.061,33.813,25.6,17.47,9.522
165.8,Ramping,RAMP,501.66,501.66,49.984,42.017,33.896,25.758,17.582,9.49
165.9,Ramping,RAMP,502.1,503.1,50.02,41.968,33.856,25.654,17.702,9.596
166.0,Ramping,RAMP,502.9,503.47,49.914,41.849,33.878,25.716,17.773,9.597
166.1,Ramping,RAMP,501.66,501.02,49.961,41.91,33.826,25.673,17.569,9.609
166.2,Ramping,RAMP,504.61,500.76,50.068,41.958,33.94,25.685,17.772,9.476
166.3,Ramping,RAMP,502.21,501.26,49.919,41.768,33.781,25.685,17.676,9.562
166.4,Ramping,RAMP,504.14,502.3,49.905,41.876,33.785,25.581,17.552,9.476
166.5,Ramping,RAMP,502.18,502.69,50.115,41.922,33.866,25.6,17.722,9.637
166.6,Ramping,RAMP,504.11,503.24,49.84,41.849,33.851,25.768,17.568,9.503
166.7,Ramping,RAMP,501.37,503.48,49.952,41.913,33.905,25.652,17.698,9.46
166.8,Ramping,RAMP,505.03,502.77,49.932,41.969,33.881,25.779,17.509,9.48
166.9,Ramping,RAMP,504.74,502.64,50.066,41.906,33.719,25.744,17.553,9.656
167.0,Ramping,RAMP,502.75,504.37,50.124,41.95,33.912,25.71,17.667,9.626
167.1,Ramping,RAMP,502.46,502.42,50.02,41.88,33.664,25.695,17.668,9.578
167.2,Ramping,RAMP,504.03,503.15,50.04,41.856,33.641,25.658,17.573,9.472
167.3,Ramping,RAMP,501.69,502.85,50.049,42.057,33.806,25.677,17.572,9.501
167.4,Ramping,RAMP,503.6,502.28,49.934,41.907,33.83,25.708,17.625,9.521
167.5,Ramping,RAMP,502.63,502.32,49.858,41.947,33.738,25.601,17.496,9.515
167.6,Ramping,RAMP,503.33,504.13,49.982,41.76,33.828,25.57,17.591,9.494
167.7,Ramping,RAMP,502.9,502.46,50.071,42.036,33.679,25.677,17.553,9.504
167.8,Ramping,RAMP,502.76,502.18,50.017,41.864,33.75,25.589,17.65,9.5
167.9,Ramping,RAMP,505.8,501.74,50.073,41.867,33.731,25.588,17.595,9.375
168.0,Ramping,RAMP,504.73,503.16,50.148,41.786,33.803,25.797,17.61,9.466
168.1,Ramping,RAMP,502.06,502.07,49.923,41.779,33.84,25.788,17.522,9.355
168.2,Ramping,RAMP,502.82,503.11,49.803,41.81,33.767,25.792,17.606,9.465
168.3,Ramping,RAMP,504.95,502.95,49.968,41.84,33.886,25.677,17.379,9.38
168.4,Ramping,RAMP,505.12,502.26,49.931,41.842,33.816,25.648,17.536,9.533
168.5,Ramping,RAMP,502.34,501.13,49.944,42.034,33.715,25.66,17.515,9.432
168.6,Ramping,RAMP,504.88,501.59,50.036,41.918,33.706,25.56,17.733,9.377
168.7,Ramping,RAMP,504.4,501.81,50.056,41.753,33.742,25.636,17.566,9.192
168.8,Ramping,RAMP,501.8,501.69,50.013,41.789,33.787,25.559,17.454,9.382
168.9,Ramping,RAMP,503.69,503.47,49.916,41.841,33.663,25.492,17.599,9.294
169.0,Ramping,RAMP,504.05,505.51,49.986,41.938,33.707,25.568,17.531,9.48
169.1,Ramping,RAMP,504.32,502.37,49.906,41.865,33.615,25.599,17.51,9.316
169.2,Ramping,RAMP,502.72,502.55,49.963,41.763,33.757,25.711,17.414,9.328
169.3,Ramping,RAMP,503.44,502.34,50.04,41.971,33.629,25.609,17.52,9.363
169.4,Ramping,RAMP,503.65,504.11,49.802,41.913,33.867,25.628,17.409,9.323
169.5,Ramping,RAMP,503.8,503.62,50.142,41.944,33.794,25.643,17.433,9.342
169.6,Ramping,RAMP,503.87,503.12,49.994,41.914,33.861,25.7,17.367,9.369
169.7,Ramping,RAMP,504.38,501.72,50.059,41.918,33.687,25.84,17.373,9.257
169.8,Ramping,RAMP,504.96,502.05,50.019,42.037,33.668,25.581,17.556,9.336
169.9,Ramping,RAMP,506.76,503.45,49.973,41.911,33.754,25.681,17.567,9.355
170.0,Ramping,RAMP,505.73,503.55,50.023,41.882,33.768,25.598,17.458,9.419
170.1,Ramping,RAMP,506.31,503.29,50.121,41.743,33.727,25.534,17.428,9.348
170.2,Ramping,RAMP,504.2,504.15,50.054,41.853,33.57,25.508,17.519,9.09
170.3,Ramping,RAMP,503.63,501.92,50.095,41.902,33.826,25.565,17.276,9.336
170.4,Ramping,RAMP,505.84,503.78,50.102,41.933,33.665,25.583,17.393,9.229
170.5,Ramping,RAMP,504.91,503.75,50.076,41.762,33.643,25.484,17.31,9.298
170.6,Ramping,RAMP,505.86,502.34,50.093,41.841,33.591,25.635,17.558,9.228
170.7,Ramping,RAMP,503.98,502.8,49.962,41.896,33.838,25.521,17.311,9.322
170.8,Ramping,RAMP,505.87,504.4,50.064,41.853,33.661,25.638,17.453,9.202
170.9,Ramping,RAMP,504.93,502.23,50.004,41.743,33.757,25.533,17.37,9.254
171.0,Ramping,RAMP,504.64,506.59,50.003,41.921,33.747,25.537,17.46,9.281
171.1,Ramping,RAMP,504.81,504.34,49.966,41.838,33.684,25.585,17.363,9.209
171.2,Ramping,RAMP,505.9,503.65,50.158,41.922,33.632,25.585,17.396,9.264
171.3,Ramping,RAMP,506.29,503.45,50.011,41.94,33.717,25.53,17.463,9.243
171.4,Ramping,RAMP,504.98,504.74,50.01,41.868,33.679,25.531,17.326,9.156
171.5,Ramping,RAMP,505.89,503.34,49.92,41.73,33.613,25.511,17.375,9.187
171.6,Ramping,RAMP,505.94,503.43,49.812,41.966,33.767,25.556,17.513,9.122
171.7,Ramping,RAMP,506.47,505.66,50.151,41.761,33.696,25.413,17.354,9.223
171.8,Ramping,RAMP,506.83,503.39,49.988,41.894,33.681,25.468,17.301,9.248
171.9,Ramping,RAMP,507.88,504.16,49.948,41.908,33.768,25.371,17.43,9.34
172.0,Ramping,RAMP,505.21,503.12,50.02,41.881,33.749,25.478,17.347,9.061
172.1,Ramping,RAMP,507.58,504.39,50.011,41.871,33.704,25.58,17.264,9.115
172.2,Ramping,RAMP,506.02,504.82,50.152,41.818,33.675,25.484,17.253,9.279
172.3,Ramping,RAMP,504.63,506.18,49.958,41.738,33.62,25.324,17.26,9.062
172.4,Ramping,RAMP,505.23,503.08,50.049,41.772,33.723,25.59,17.367,9.114
172.5,Ramping,RAMP,506.63,502.51,50.011,41.702,33.638,25.404,17.353,9.328
172.6,Ramping,RAMP,507.0,503.97,50.04,41.663,33.616,25.477,17.297,9.054
172.7,Ramping,RAMP,504.97,503.6,50.02,41.721,33.566,25.514,17.202,9.147
172.8,Ramping,RAMP,505.34,504.36,49.89,41.96,33.576,25.439,17.302,9.049
172.9,Ramping,RAMP,505.68,505.05,50.011,41.863,33.711,25.514,17.254,9.073
173.0,Ramping,RAMP,505.35,507.19,50.188,41.891,33.556,25.453,17.234,9.065
173.1,Ramping,RAMP,504.2,503.98,49.902,41.78,33.771,25.486,17.053,9.163
173.2,Ramping,RAMP,503.86,501.91,50.087,41.783,33.68,25.365,17.207,9.176
173.3,Ramping,RAMP,506.13,504.32,49.978,41.66,33.614,25.422,17.333,9.048
173.4,Ramping,RAMP,506.96,505.08,49.966,41.891,33.624,25.362,17.322,9.052
173.5,Ramping,RAMP,507.51,503.54,50.0,41.82,33.525,25.374,17.222,9.011
173.6,Ramping,RAMP,505.16,505.03,50.102,41.821,33.675,25.411,17.298,9.049
173.7,Ramping,RAMP,505.25,504.97,50.001,41.8,33.526,25.445,17.202,8.967
173.8,Ramping,RAMP,506.3,505.16,50.089,41.699,33.565,25.48,17.222,8.993
173.9,Ramping,RAMP,507.0,505.85,50.02,41.812,33.473,25.364,17.318,8.934
174.0,Ramping,RAMP,508.28,504.85,49.975,41.752,33.583,25.339,17.22,8.992
174.1,Ramping,RAMP,508.01,505.66,50.062,41.709,33.559,25.361,17.209,8.902
174.2,Ramping,RAMP,506.78,502.89,50.073,41.886,33.503,25.334,17.121,9.165
174.3,Ramping,RAMP,507.72,503.95,49.966,41.923,33.476,25.287,17.1,8.876
174.4,Ramping,RAMP,506.35,504.74,49.979,41.73,33.508,25.453,17.245,9.009
174.5,Ramping,RAMP,507.53,504.0,50.042,41.792,33.529,25.277,17.167,8.829
174.6,Ramping,RAMP,507.44,505.27,49.92,41.875,33.717,25.378,17.218,8.892
174.7,Ramping,RAMP,509.27,504.9,49.893,41.829,33.606,25.346,17.101,8.977
174.8,Ramping,RAMP,508.26,504.82,49.921,41.716,33.475,25.34,17.024,8.835
174.9,Ramping,RAMP,506.82,506.48,49.944,41.755,33.432,25.334,17.202,8.889
175.0,Ramping,RAMP,506.91,505.58,50.123,41.88,33.609,25.326,17.095,8.928
175.1,Ramping,RAMP,507.5,504.23,49.969,41.62,33.581,25.223,17.007,8.855
175.2,Ramping,RAMP,506.1,504.86,49.992,41.656,33.551,25.383,16.985,8.945
175.3,Ramping,RAMP,507.78,506.55,49.875,41.936,33.5,25.311,16.914,8.827
175.4,Ramping,RAMP,507.97,505.94,50.018,41.757,33.483,25.216,17.146,8.823
175.5,Ramping,RAMP,508.78,507.19,50.123,41.72,33.488,25.35,16.917,8.711
175.6,Ramping,RAMP,509.04,506.83,50.088,41.665,33.373,25.427,16.925,8.811
175.7,Ramping,RAMP,508.51,505.4,50.006,41.532,33.492,25.306,17.056,8.856
175.8,Ramping,RAMP,506.52,507.65,49.969,41.811,33.454,25.15,16.914,8.655
175.9,Ramping,RAMP,507.09,507.81,50.081,41.631,33.526,25.234,16.999,8.869
176.0,Ramping,RAMP,507.92,503.91,49.965,41.798,33.502,25.236,17.182,8.632
176.1,Ramping,RAMP,509.51,506.15,50.103,41.799,33.455,25.371,16.84,8.693
176.2,Ramping,RAMP,509.56,505.51,49.903,41.777,33.4,25.268,16.963,8.683
176.3,Ramping,RAMP,508.6,505.92,50.031,41.72,33.397,25.45,16.928,8.532
176.4,Ramping,RAMP,511.82,505.31,49.933,41.638,33.545,25.243,16.989,8.666
176.5,Ramping,RAMP,510.95,505.23,49.978,41.707,33.467,25.277,16.973,8.723
176.6,Ramping,RAMP,510.66,507.5,50.04,41.805,33.491,25.231,17.031,8.617
176.7,Ramping,RAMP,510.1,505.08,49.932,41.636,33.477,25.046,16.962,8.648
176.8,Ramping,RAMP,509.9,506.66,50.091,41.675,33.441,25.276,17.025,8.589
176.9,Ramping,RAMP,509.91,504.99,50.015,41.75,33.482,25.157,17.006,8.479
177.0,Ramping,RAMP,507.37,508.2,49.966,41.759,33.483,25.278,16.989,8.593
177.1,Ramping,RAMP,508.37,506.78,50.104,41.663,33.516,25.306,16.979,8.611
177.2,Ramping,RAMP,509.46,507.7,49.973,41.595,33.46,25.064,16.808,8.494
177.3,Ramping,RAMP,509.97,507.11,49.963,41.713,33.452,25.097,16.945,8.558
177.4,Ramping,RAMP,509.77,506.64,49.937,41.73,33.581,25.163,16.82,8.439
177.5,Ramping,RAMP,510.34,507.09,49.982,41.728,33.388,24.995,16.769,8.663
177.6,Ramping,RAMP,507.59,508.89,50.115,41.636,33.467,25.025,16.938,8.552
177.7,Ramping,RAMP,510.82,506.07,50.076,41.566,33.461,25.11,16.882,8.591
177.8,Ramping,RAMP,510.38,504.16,50.005,41.653,33.464,25.097,16.733,8.43
177.9,Ramping,RAMP,510.18,506.34,49.882,41.657,33.484,25.107,16.749,8.553
178.0,Ramping,RAMP,511.62,505.91,49.933,41.702,33.375,25.147,16.653,8.406
178.1,Ramping,RAMP,509.36,508.59,49.869,41.671,33.481,25.035,16.726,8.529
178.2,Ramping,RAMP,510.43,507.29,50.085,41.682,33.432,24.98,16.865,8.616
178.3,Ramping,RAMP,511.16,508.57,50.042,41.519,33.327,25.106,16.709,8.531
178.4,Ramping,RAMP,509.9,507.68,50.047,41.626,33.368,24.977,16.716,8.369
178.5,Ramping,RAMP,508.62,507.73,50.094,41.849,33.245,24.885,16.699,8.277
178.6,Ramping,RAMP,509.75,507.99,50.004,41.736,33.473,25.046,16.691,8.224
178.7,Ramping,RAMP,511.16,509.64,50.002,41.679,33.398,24.963,16.659,8.249
178.8,Ramping,RAMP,511.05,508.17,49.817,41.582,33.215,25.038,16.639,8.308
178.9,Ramping,RAMP,511.43,509.35,49.921,41.408,33.455,24.921,16.635,8.219
179.0,Ramping,RAMP,510.78,509.35,50.078,41.675,33.262,24.96,16.79,8.313
179.1,Ramping,RAMP,510.1,507.98,49.985,41.585,33.17,24.969,16.668,8.391
179.2,Ramping,RAMP,511.95,508.16,49.82,41.567,33.268,24.972,16.618,8.277
179.3,Ramping,RAMP,511.7,507.88,50.033,41.582,33.383,24.997,16.591,8.398
179.4,Ramping,RAMP,512.78,509.95,50.125,41.725,33.06,25.078,16.666,8.414
179.5,Ramping,RAMP,511.23,507.36,50.099,41.774,33.365,25.05,16.749,8.254
179.6,Ramping,RAMP,509.82,507.7,49.874,41.619,33.319,24.938,16.476,8.089
179.7,Ramping,RAMP,509.23,508.32,49.941,41.705,33.408,24.995,16.647,8.197
179.8,Ramping,RAMP,511.99,507.35,49.861,41.601,33.254,24.872,16.553,8.221
179.9,Ramping,RAMP,512.74,508.1,50.068,41.611,33.115,24.863,16.538,8.266
180.0,Ramping,RAMP,512.43,510.26,49.955,41.671,33.284,24.894,16.595,8.098
180.1,Ramping,RAMP,512.15,509.76,49.954,41.626,33.202,24.921,16.45,8.152
180.2,Ramping,RAMP,511.04,508.56,49.992,41.64,33.21,24.843,16.501,8.132
180.3,Ramping,RAMP,510.8,510.11,50.0,41.756,33.16,24.854,16.353,8.128
180.4,Ramping,RAMP,513.63,511.73,49.911,41.594,33.202,24.871,16.42,8.033
180.5,Ramping,RAMP,513.04,509.7,50.115,41.635,33.18,24.817,16.581,8.043
180.6,Ramping,RAMP,513.0,511.11,49.945,41.554,33.174,24.779,16.333,7.954
180.7,Ramping,RAMP,511.71,510.52,49.934,41.652,33.18,24.799,16.522,8.129
180.8,Ramping,RAMP,512.53,509.23,49.977,41.551,33.134,24.86,16.389,7.976
180.9,Ramping,RAMP,513.87,509.91,49.935,41.536,33.221,24.688,16.471,7.946
181.0,Ramping,RAMP,514.28,510.39,49.988,41.487,33.187,24.756,16.372,8.088
181.1,Ramping,RAMP,513.87,508.96,50.014,41.527,33.123,24.818,16.465,7.974
181.2,Ramping,RAMP,515.86,506.81,50.055,41.635,33.286,24.603,16.399,8.011
181.3,Ramping,RAMP,513.64,509.03,49.893,41.512,33.097,24.689,16.292,7.932
181.4,Ramping,RAMP,516.01,507.53,50.069,41.665,33.09,24.668,16.42,7.945
181.5,Ramping,RAMP,514.85,509.31,50.007,41.613,33.147,24.766,16.272,7.895
181.6,Ramping,RAMP,514.86,508.26,49.879,41.516,33.088,24.683,16.209,7.812
181.7,Ramping,RAMP,515.98,511.46,49.879,41.611,33.127,24.564,16.201,7.862
181.8,Ramping,RAMP,514.25,509.08,49.957,41.507,33.12,24.716,16.137,7.859
181.9,Ramping,RAMP,514.74,511.25,49.936,41.558,33.115,24.635,16.154,7.772
182.0,Ramping,RAMP,513.8,511.61,50.13,41.446,33.245,24.644,16.222,7.688
182.1,Ramping,RAMP,516.53,511.63,49.938,41.511,33.018,24.636,16.171,7.902
182.2,Ramping,RAMP,515.95,508.64,49.907,41.555,33.113,24.555,16.242,7.702
182.3,Ramping,RAMP,517.0,512.33,49.801,41.595,32.996,24.544,16.226,7.685
182.4,Ramping,RAMP,516.07,511.58,50.073,41.635,33.025,24.679,16.093,7.871
182.5,Ramping,RAMP,517.29,512.14,49.945,41.616,33.136,24.628,16.084,7.659
182.6,Ramping,RAMP,515.21,513.47,49.828,41.548,33.088,24.601,15.882,7.549
182.7,Ramping,RAMP,517.44,512.33,49.94,41.549,33.075,24.564,16.154,7.547
182.8,Ramping,RAMP,515.92,510.06,50.049,41.56,33.073,24.55,16.233,7.647
182.9,Ramping,RAMP,516.55,512.36,49.923,41.537,33.095,24.505,16.156,7.617
183.0,Ramping,RAMP,517.56,509.88,49.813,41.537,32.993,24.582,16.127,7.58
183.1,Ramping,RAMP,519.63,511.71,50.133,41.494,33.067,24.59,16.027,7.605
183.2,Ramping,RAMP,517.97,511.28,49.952,41.47,32.903,24.532,16.043,7.615
183.3,Ramping,RAMP,518.23,512.01,50.063,41.477,32.905,24.534,16.088,7.559
183.4,Ramping,RAMP,516.63,510.29,50.087,41.478,32.953,24.427,15.977,7.471
183.5,Ramping,RAMP,517.62,510.53,50.017,41.481,32.971,24.411,16.039,7.461
183.6,Ramping,RAMP,517.47,511.77,49.986,41.427,32.866,24.564,15.99,7.302
183.7,Ramping,RAMP,519.43,512.15,50.061,41.556,32.974,24.573,15.945,7.296
183.8,Ramping,RAMP,517.72,512.01,50.029,41.497,32.906,24.478,15.776,7.466
183.9,Ramping,RAMP,519.64,514.37,49.93,41.394,32.936,24.453,15.904,7.304
184.0,Ramping,RAMP,516.64,513.25,49.96,41.377,32.918,24.49,15.872,7.409
184.1,Ramping,RAMP,520.04,513.33,50.116,41.416,32.912,24.564,15.969,7.184
184.2,Ramping,RAMP,517.48,512.5,50.031,41.459,32.984,24.317,15.768,7.24
184.3,Ramping,RAMP,519.7,511.4,49.954,41.519,32.814,24.312,15.673,7.351
184.4,Ramping,RAMP,517.8,513.18,50.102,41.423,32.875,24.384,15.915,7.28
184.5,Ramping,RAMP,519.74,515.47,49.944,41.315,32.8,24.34,15.726,7.239
184.6,Ramping,RAMP,518.0,513.68,49.956,41.355,32.785,24.444,15.83,7.338
184.7,Ramping,RAMP,520.56,514.86,50.043,41.401,32.976,24.302,15.758,7.172
184.8,Ramping,RAMP,520.5,515.13,49.764,41.559,32.9,24.317,15.716,7.164
184.9,Ramping,RAMP,518.93,514.43,49.952,41.475,32.746,24.291,15.746,7.11
185.0,Ramping,RAMP,520.51,514.13,50.03,41.341,32.763,24.28,15.736,6.952
185.1,Ramping,RAMP,521.12,512.8,50.042,41.372,32.815,24.139,15.594,7.154
185.2,Ramping,RAMP,519.04,513.85,50.003,41.38,32.812,24.271,15.677,7.046
185.3,Ramping,RAMP,519.07,513.79,50.087,41.483,32.844,24.221,15.674,7.052
185.4,Ramping,RAMP,519.2,514.73,50.085,41.472,32.719,24.114,15.546,7.08
185.5,Ramping,RAMP,519.2,512.76,49.874,41.427,32.82,24.279,15.596,6.87
185.6,Ramping,RAMP,519.53,513.93,49.923,41.296,32.738,24.156,15.468,7.069
185.7,Ramping,RAMP,522.1,515.18,49.894,41.493,32.865,24.228,15.485,6.953
185.8,Ramping,RAMP,521.84,513.97,49.898,41.453,32.754,24.107,15.422,6.702
185.9,Ramping,RAMP,519.31,513.84,49.917,41.464,32.718,24.111,15.552,7.019
186.0,Ramping,RAMP,520.9,514.11,50.106,41.292,32.584,24.298,15.66,6.864
186.1,Ramping,RAMP,520.3,514.86,49.898,41.442,32.72,24.084,15.53,6.849
186.2,Ramping,RAMP,522.9,512.45,49.905,41.333,32.771,24.119,15.458,6.871
186.3,Ramping,RAMP,521.5,514.54,49.971,41.368,32.438,24.026,15.477,6.739
186.4,Ramping,RAMP,520.37,516.7,49.963,41.265,32.778,24.09,15.461,6.605
186.5,Ramping,RAMP,522.6,516.07,49.987,41.321,32.664,23.981,15.346,6.785
186.6,Ramping,RAMP,523.31,516.31,49.847,41.48,32.715,24.011,15.424,6.574
186.7,Ramping,RAMP,521.62,513.74,49.947,41.323,32.774,23.994,15.366,6.616
186.8,Ramping,RAMP,522.62,515.56,50.039,41.461,32.734,23.975,15.363,6.682
186.9,Ramping,RAMP,522.04,516.05,50.041,41.411,32.732,23.955,15.338,6.578
187.0,Ramping,RAMP,524.8,516.87,49.926,41.295,32.626,23.816,15.334,6.36
187.1,Ramping,RAMP,522.97,517.78,50.217,41.431,32.601,23.933,15.267,6.507
187.2,Ramping,RAMP,522.81,517.72,50.015,41.294,32.603,23.93,15.116,6.529
187.3,Ramping,RAMP,523.8,516.0,50.013,41.31,32.582,23.99,15.171,6.517
187.4,Ramping,RAMP,523.8,516.16,50.104,41.288,32.605,23.875,15.276,6.45
187.5,Ramping,RAMP,525.06,518.66,50.103,41.28,32.508,23.92,15.13,6.492
187.6,Ramping,RAMP,525.88,516.66,49.782,41.283,32.529,23.764,15.087,6.369
187.7,Ramping,RAMP,526.08,515.93,49.996,41.168,32.58,23.941,15.131,6.451
187.8,Ramping,RAMP,524.34,517.11,50.088,41.37,32.693,23.775,15.029,6.421
187.9,Ramping,RAMP,525.36,519.11,50.057,41.328,32.683,23.799,15.098,6.251
188.0,Ramping,RAMP,526.97,516.54,50.171,41.233,32.496,23.753,14.989,6.242
188.1,Ramping,RAMP,527.21,517.25,49.958,41.145,32.446,23.919,15.076,6.346
188.2,Ramping,RAMP,524.52,516.86,50.094,41.395,32.355,23.647,14.93,6.205
188.3,Ramping,RAMP,526.47,519.18,49.976,41.207,32.503,23.731,14.913,6.04
188.4,Ramping,RAMP,526.46,518.52,49.921,41.193,32.454,23.621,14.909,6.094
188.5,Ramping,RAMP,527.26,519.42,49.99,41.145,32.394,23.589,14.912,6.086
188.6,Ramping,RAMP,527.84,520.32,50.073,41.258,32.445,23.612,14.931,6.181
188.7,Ramping,RAMP,525.3,516.77,50.011,41.348,32.475,23.731,14.888,6.151
188.8,Ramping,RAMP,525.91,517.81,49.936,41.177,32.455,23.668,14.894,6.155
188.9,Ramping,RAMP,528.03,518.34,49.886,41.129,32.433,23.564,15.1,6.078
189.0,Ramping,RAMP,527.32,519.08,49.994,41.16,32.365,23.607,14.815,5.971
189.1,Ramping,RAMP,524.67,519.74,49.978,41.303,32.502,23.607,14.675,6.02
189.2,Ramping,RAMP,525.54,518.69,50.124,41.299,32.438,23.682,14.762,5.998
189.3,Ramping,RAMP,528.54,518.59,49.946,41.207,32.473,23.503,14.665,5.925
189.4,Ramping,RAMP,528.95,520.71,49.982,41.229,32.318,23.67,14.606,5.987
189.5,Ramping,RAMP,526.53,520.36,49.939,41.028,32.362,23.493,14.596,5.722
189.6,Ramping,RAMP,529.67,520.22,49.999,41.243,32.377,23.5,14.699,5.824
189.7,Ramping,RAMP,528.31,517.41,49.886,41.045,32.302,23.464,14.704,5.856
189.8,Ramping,RAMP,527.53,521.58,50.048,41.13,32.195,23.492,14.653,5.573
189.9,Ramping,RAMP,528.29,520.49,49.933,41.091,32.303,23.376,14.584,5.717
190.0,Ramping,RAMP,527.7,520.22,49.987,41.083,32.23,23.335,14.592,5.748
190.1,Ramping,RAMP,528.63,519.58,49.938,41.256,32.243,23.525,14.486,5.509
190.2,Ramping,RAMP,527.34,519.95,50.032,41.148,32.259,23.333,14.509,5.599
190.3,Ramping,RAMP,529.7,519.78,49.976,41.189,32.258,23.414,14.469,5.582
190.4,Ramping,RAMP,530.7,518.6,49.908,41.086,31.965,23.299,14.455,5.623
190.5,Ramping,RAMP,528.59,520.16,49.979,41.137,32.044,23.323,14.302,5.449
190.6,Ramping,RAMP,530.43,519.37,49.985,41.205,32.235,23.31,14.41,5.457
190.7,Ramping,RAMP,529.66,521.36,49.956,41.131,32.082,23.337,14.355,5.549
190.8,Ramping,RAMP,531.64,520.2,50.077,40.956,32.134,23.202,14.216,5.368
190.9,Ramping,RAMP,528.27,522.61,50.195,41.133,32.321,23.318,14.276,5.389
191.0,Ramping,RAMP,532.11,519.88,50.047,41.112,32.109,23.112,14.573,5.376
191.1,Ramping,RAMP,529.29,523.46,49.974,41.08,32.123,23.223,14.387,5.345
191.2,Ramping,RAMP,531.43,523.18,49.907,41.052,32.092,23.308,14.352,5.332
191.3,Ramping,RAMP,531.04,521.04,49.898,40.96,32.118,23.201,14.203,5.253
191.4,Ramping,RAMP,531.67,522.36,49.953,41.05,31.913,23.067,14.157,5.355
191.5,Ramping,RAMP,530.48,521.6,49.935,41.06,32.109,23.24,14.282,5.222
191.6,Ramping,RAMP,534.53,523.47,49.962,40.986,32.058,23.082,14.199,5.227
191.7,Ramping,RAMP,531.2,525.08,50.047,41.133,32.214,23.107,14.217,5.133
191.8,Ramping,RAMP,531.51,524.49,50.095,41.111,32.132,23.085,14.05,5.017
191.9,Ramping,RAMP,535.33,522.4,49.997,41.142,32.014,23.12,14.144,5.073
192.0,Ramping,RAMP,533.78,523.51,50.105,40.78,31.928,22.965,13.985,5.09
192.1,Ramping,RAMP,532.11,525.35,50.023,41.038,32.06,22.942,13.927,5.062
192.2,Ramping,RAMP,533.67,524.31,49.95,40.874,32.077,23.11,14.123,5.013
192.3,Ramping,RAMP,533.76,525.04,50.05,41.103,31.935,23.068,13.994,5.038
192.4,Ramping,RAMP,532.24,524.76,50.015,41.09,31.991,22.84,14.061,4.856
192.5,Ramping,RAMP,533.57,524.23,50.1,40.972,32.054,23.03,13.953,4.939
192.6,Ramping,RAMP,534.67,524.21,50.034,40.812,31.956,22.83,13.906,4.774
192.7,Ramping,RAMP,536.44,522.99,49.905,41.095,32.018,22.899,13.881,4.812
192.8,Ramping,RAMP,534.91,523.68,50.046,40.906,31.999,22.859,13.806,4.801
192.9,Ramping,RAMP,535.22,523.67,49.953,40.979,31.863,22.897,13.91,4.708
193.0,Ramping,RAMP,534.6,524.48,49.99,40.983,31.858,22.877,13.83,4.819
193.1,Ramping,RAMP,537.11,525.17,49.952,40.864,31.855,22.742,13.804,4.606
193.2,Ramping,RAMP,537.1,525.08,50.187,41.037,31.867,22.869,13.601,4.867
193.3,Ramping,RAMP,537.18,525.62,49.953,40.917,31.704,22.818,13.617,4.64
193.4,Ramping,RAMP,536.59,526.31,49.956,40.833,31.775,22.777,13.576,4.538
193.5,Ramping,RAMP,534.76,525.17,50.053,41.121,31.864,22.665,13.622,4.567
193.6,Ramping,RAMP,538.2,526.71,49.972,40.978,31.83,22.791,13.6,4.637
193.7,Ramping,RAMP,537.18,527.35,49.987,40.822,31.973,22.552,13.539,4.447
193.8,Ramping,RAMP,536.97,526.63,50.201,41.037,31.905,22.652,13.765,4.493
193.9,Ramping,RAMP,538.1,525.64,50.078,40.9,31.768,22.638,13.527,4.479
194.0,Ramping,RAMP,538.05,527.58,50.029,40.877,31.879,22.4,13.558,4.453
194.1,Ramping,RAMP,536.72,527.18,50.092,40.867,31.762,22.696,13.609,4.338
194.2,Ramping,RAMP,537.84,527.5,50.021,41.0,31.561,22.542,13.58,4.416
194.3,Ramping,RAMP,536.16,528.75,50.042,40.823,31.647,22.529,13.559,4.244
194.4,Ramping,RAMP,538.77,527.92,50.008,40.792,31.772,22.513,13.401,4.126
194.5,Ramping,RAMP,540.49,529.11,49.871,40.846,31.585,22.704,13.216,4.163
194.6,Ramping,RAMP,536.96,527.2,50.001,40.809,31.589,22.439,13.275,4.17
194.7,Ramping,RAMP,539.49,527.02,50.156,40.838,31.758,22.536,13.416,3.935
194.8,Ramping,RAMP,540.36,529.07,49.976,40.93,31.604,22.616,13.418,4.087
194.9,Ramping,RAMP,540.76,526.66,49.96,40.737,31.586,22.356,13.307,3.974
195.0,Ramping,RAMP,539.1,530.27,50.048,40.862,31.49,22.558,13.286,4.117
195.1,Ramping,RAMP,538.9,529.72,49.939,40.854,31.699,22.406,13.378,4.026
195.2,Ramping,RAMP,539.74,528.42,50.091,40.821,31.642,22.259,13.221,3.93
195.3,Ramping,RAMP,542.1,529.91,49.932,40.93,31.565,22.292,13.135,3.85
195.4,Ramping,RAMP,538.84,529.42,50.115,40.728,31.611,22.461,13.096,3.963
195.5,Ramping,RAMP,539.65,527.23,49.918,40.973,31.629,22.316,13.047,3.877
195.6,Ramping,RAMP,540.78,527.95,49.973,40.927,31.443,22.322,13.08,3.843
195.7,Ramping,RAMP,540.38,529.43,49.991,40.754,31.597,22.34,13.088,3.576
